reviewerID,reviewerName,review_count,avg_rating,rating_std,min_rating,max_rating,avg_text_length,text_length_std,min_text_length,max_text_length,verified_count,verified_ratio,all_reviews_keywords,top_category,top_category_count,top_style_colors,top_style_sizes,top_style_color_count,top_style_size_count,content_vector,user_idx,dominant_color,dominant_size,interaction_degree,pca_3d_x,pca_3d_y,pca_3d_z
AO3Q56KYJP3GM,Lisa Coleman,5,4.4,0.5477225575051662,4.0,5.0,33.4,10.237187113655782,20,42,4,0.8,thought theses different still much easier climb expected perfect gift hubby great price,Pleaser,1,[],['s'],0,1,"[-0.2662092   0.03037219 -0.02241274  0.13821182  0.1939166  -0.02637949
 -0.04176542  0.0514325   0.03681694  0.06396425 -0.06226075 -0.04428146
 -0.01183088  0.04873013  0.04904079  0.03168235 -0.01273047  0.05051687
  0.01215927  0.01519535  0.05134933 -0.06945047 -0.01765126 -0.0815824
  0.06056428  0.02770024 -0.00837581  0.03340486  0.04692348 -0.04254027
 -0.06089847 -0.05523096 -0.02121271 -0.08281853  0.04930318  0.0399947
  0.0054726   0.0280243   0.03619384  0.0129972   0.00350955 -0.01122444
 -0.05061806  0.04006371  0.02464263  0.01997823 -0.03096295 -0.01966795
  0.07223374  0.02948093 -0.00644725  0.01776959 -0.03027458 -0.05023274
  0.07746065  0.01197537  0.02570128 -0.00046335  0.02692521  0.06928289
 -0.01442787 -0.02365738  0.01832726  0.03242824]",1151,unknown,s,4,0.9991687,-0.067236,-0.13294445
AO5JB67V93FBL,R. Kelly,5,3.6,0.8944271909999159,3.0,5.0,60.8,57.629853374791786,4,124,5,1.0,dress love cut small good collar colors top endowed going make skirt really worn anything,WL,1,"['black', 'pink', 'silver']","['s', 'l', 'x-large', 'xl', 'xx-large']",3,5,"[ 2.01617077e-01 -1.47830784e-01  1.06377222e-01 -1.94780063e-02
 -8.27578306e-02  1.64656669e-01 -6.50558528e-03  5.64989187e-02
 -5.91406552e-03 -7.71534443e-02 -8.95293429e-03  3.31189148e-02
  7.16723278e-02  4.93344404e-02 -9.56582204e-02 -2.98343152e-02
 -1.95521303e-03 -1.10243633e-02 -7.48334825e-02 -8.26737742e-05
 -7.86367357e-02  7.52977037e-04 -9.20352191e-02 -1.95281692e-02
  4.07481343e-02 -8.25422164e-03 -1.72091443e-02 -1.79966837e-02
  2.73709092e-02  5.32835489e-03  9.59732309e-02 -6.33868761e-03
 -2.69205049e-02  4.25281655e-03 -3.48809473e-02  4.21422906e-02
 -3.32015776e-03 -3.02957534e-03  5.97281530e-02 -4.13718000e-02
 -6.62063807e-02  1.14911078e-02  2.18886361e-02 -5.21273166e-03
  1.52593367e-02 -7.38670304e-03  1.02964863e-02 -4.54149721e-03
  1.14096031e-02 -1.70270279e-02 -1.27176149e-02  1.72825139e-02
  2.54583880e-02  2.75124013e-02  2.02788692e-03  1.46627845e-02
  2.10267422e-03  2.16145441e-02  1.12668723e-02 -2.24677138e-02
 -4.04580720e-02 -6.63936324e-03 -1.54998777e-02  2.71889642e-02]",1152,black,s,5,0.9817347,0.09851291,-0.092644095
AO6LGAD11JL4I,Mhong,7,4.428571428571429,0.7867957924694431,3.0,5.0,9.714285714285714,20.410081542498272,2,56,7,1.0,gave little niece small big head,Fanhong,1,"['black', 'white']","['large', 's']",2,2,"[-0.39609563 -0.09051476 -0.05986846 -0.06283671 -0.04505631  0.04220779
 -0.02389229 -0.06947352  0.01481923  0.03680559  0.02505391 -0.00596754
 -0.06571487  0.04472619  0.0373171   0.02922333 -0.00054781 -0.05778455
  0.05738774  0.00128543 -0.02276618  0.03114036 -0.06846093  0.00627678
 -0.0223474   0.08314802 -0.01345281  0.02071093  0.02150483 -0.03118793
  0.01352029  0.04027437 -0.03561062  0.03126173  0.06770292  0.04601081
 -0.03365452 -0.07231074 -0.02317864 -0.0335753  -0.00674335  0.02185759
  0.0060493   0.00509805 -0.07272903  0.00511638 -0.01009773  0.02647161
 -0.00672817 -0.0062605  -0.04332717 -0.00642253 -0.00236441 -0.03915866
  0.0878861   0.01584407  0.034776   -0.032455    0.00324512 -0.00312018
  0.0479512   0.04817366 -0.03730204 -0.04697387]",1153,black,large,6,1.0083416,0.22375621,-0.2594502
AO7QH01IO82JS,J,5,4.6,0.5477225575051662,4.0,5.0,95.4,32.8831263720468,51,139,5,1.0,fits shirt material cute cool love baby thought like long dress kind shiny actually looks,Canis,2,"['blue', 'pink']","['one size', 's']",2,2,"[ 0.2849391  -0.14571062  0.12871487  0.03128139 -0.04562387 -0.08288313
 -0.03728255 -0.06867282  0.0224965   0.07274322 -0.04095525 -0.2126203
 -0.15090908  0.06176371 -0.04928917  0.12900072 -0.17617711  0.08406603
  0.08196893  0.11609042 -0.01115147 -0.0132189  -0.08290618 -0.02408468
 -0.05217417 -0.04167863 -0.05604264 -0.08638255 -0.00055994  0.01680945
 -0.01960397  0.06264514  0.0140979   0.06452896  0.09797534  0.04233327
 -0.08287497  0.03773166 -0.06146559  0.002679    0.04844933  0.03998004
 -0.02679026 -0.09748713 -0.00881647 -0.0142115   0.01428931  0.0829822
 -0.08019757  0.01563205 -0.06042189 -0.04514179 -0.09793849  0.1421813
  0.01891532 -0.07172433 -0.00580866  0.10579378  0.06822329  0.02846724
  0.01744021 -0.03933177 -0.00147919 -0.00922138]",1154,blue,one size,5,0.9833811,-0.20612536,0.09835033
AOADTSGQ0CULN,Summers Love,7,5.0,0.0,5.0,5.0,1741.7142857142858,357.5013819487109,1294,2241,0,0.0,you bag top review color like nice love size leather beautiful don inside stars any,YALUXE,1,"['blue', 'navy', 'pink', 'silver']","['s', 'small']",4,2,"[-0.4504348  -0.09583807 -0.02966363  0.01553907 -0.04696788 -0.02847208
 -0.04799122  0.04632461 -0.1087644  -0.03407907  0.02482389 -0.05365284
  0.0223633   0.03829269  0.04098338 -0.02071745 -0.00322642  0.02919311
  0.03249648 -0.01569034  0.05558727  0.01335795 -0.0563592  -0.07679278
  0.05579609  0.03117092  0.02344387  0.00536831  0.0112559  -0.0210296
  0.00561325 -0.11471518  0.01359662  0.04073094 -0.09395432  0.04192357
  0.01664932  0.03640428  0.06387576 -0.06797848  0.02271454 -0.04010535
 -0.04870693 -0.01821162 -0.07549606 -0.02867503  0.02425033 -0.00234261
 -0.0773134  -0.04312549  0.01758209  0.01909916 -0.03888553  0.04164672
  0.05270441  0.0017745  -0.0061308   0.00862618  0.02747568 -0.03073754
  0.01536382 -0.03882283  0.03210048  0.00151106]",1155,blue,s,7,0.9890545,-0.27221072,0.2617623
AODFGQL9CC7G7,ZS87,7,3.0,0.0,3.0,3.0,7.0,0.0,7,7,7,1.0,squeaky,,0,[],"['s', 'm', 'l']",0,3,"[-4.7251824e-01 -8.1534408e-02 -5.2571822e-02 -6.8570331e-02
 -1.0846639e-01 -8.2855884e-05 -8.4203221e-02 -1.0129763e-01
  5.1428418e-04  3.6255639e-02  2.0788133e-02 -4.2735199e-03
 -5.0565325e-02  1.0369930e-02  2.0586912e-02  7.0155010e-02
  4.6881720e-02 -2.0919435e-02 -3.4736346e-02  4.1083444e-02
 -2.9873230e-02 -4.6483851e-03 -5.3059906e-02  1.1800537e-02
 -2.1569086e-02  1.2188498e-02  1.0095724e-02 -3.9572217e-02
 -2.2952130e-02  2.2187144e-02 -1.8390840e-03 -1.6927155e-02
 -1.5606376e-02 -9.2942743e-03  2.2984235e-02 -7.2572147e-03
  2.3785504e-03 -4.0623873e-02  2.7522691e-02 -5.6673656e-03
 -4.9297549e-02  3.1396616e-04 -1.3039278e-02 -2.4368702e-02
 -3.7595786e-02 -1.5128665e-02  1.6452165e-02 -2.2264684e-03
 -5.3631473e-02 -2.2408791e-02  1.9157097e-02  1.5233180e-03
 -6.8794279e-03 -2.0148920e-02  2.3233704e-02  6.5839244e-03
  6.1856292e-02 -5.0829612e-03 -1.8192394e-02 -1.4657601e-02
 -2.4516674e-02 -3.1703536e-03 -6.3815415e-03  3.4849700e-02]",1156,unknown,s,7,1.3146554,-0.014494126,0.116720796
AOFQAZVA6Q6E7,D. Resendes,6,5.0,0.0,5.0,5.0,371.0,0.0,371,371,6,1.0,shoes bit week far enjoyed using considering fact wide feet slightly tight however doesn feel,,0,[],"['m', 's', 'l']",0,3,"[-0.04180315  0.3611389   0.11805169  0.11461597  0.03591361  0.03936582
  0.01452234 -0.07341593 -0.05411953 -0.02697155  0.02703068  0.01056435
 -0.01540483 -0.00816378  0.00376894  0.01627644  0.01665569  0.029937
 -0.04543426  0.02447011 -0.01290354  0.00194486 -0.00868916 -0.02801908
  0.01207162  0.02889196 -0.02052541 -0.04227646  0.0386246  -0.01228622
  0.03558322  0.00104526 -0.02511362 -0.0404357  -0.01922522 -0.00233713
 -0.01952345  0.02066297 -0.01505298  0.01880486  0.02273652  0.03140047
 -0.0029883  -0.02746424  0.00439672  0.04247046  0.02228902  0.01750182
 -0.00041     0.01189695 -0.00455087  0.00703503 -0.00260858  0.00183583
  0.01725268 -0.01189612  0.03331683  0.00561133 -0.02658684 -0.01609438
  0.0117183   0.02087935 -0.0124163   0.01636056]",1157,unknown,m,6,1.3234665,-0.04596899,0.10453509
AOM2F0AJNYOHK,Erica,10,4.6,0.699205898780101,3.0,5.0,89.0,38.26515676463671,47,172,10,1.0,cute size love super true dress swimsuit fits like get tons compliments color fit lot,Allegra K,2,"['white', 'pink', 'black']","['s', 'medium', 'm', 'large']",3,4,"[ 0.3590487  -0.17699273  0.15032859  0.13025312 -0.13991608  0.14954445
 -0.13067302  0.02053586  0.00061416  0.11685304 -0.05806454 -0.03329229
 -0.12425168 -0.01799693 -0.00696122  0.12718523 -0.00880909  0.04402242
 -0.00119835 -0.07424022 -0.02639164  0.05638454  0.07729969 -0.02377599
  0.03337945 -0.03671142 -0.03048478 -0.09845306  0.02646759  0.04166747
 -0.04985448 -0.0482197   0.08003748  0.0549765   0.01554883  0.05109991
 -0.02759665  0.05247309 -0.22169188  0.08185043  0.01625967  0.05390777
 -0.04021533 -0.03533471 -0.0167983  -0.04486675 -0.00555641  0.03978439
 -0.06548817  0.01397855  0.08100601 -0.07575586  0.07291025 -0.04949008
 -0.03119528 -0.05902041 -0.02116689  0.06788065  0.08301736 -0.04147001
 -0.01785221  0.036402   -0.01101828 -0.00585613]",1158,white,s,10,0.96654135,-0.23902147,0.405283
AOQ2H95IHM8EK,Amazon Customer,5,5.0,0.0,5.0,5.0,36.6,9.181503144910424,27,49,5,1.0,pandora better beautiful first hand quality pretty amazing adorable love charm back look soufeel,,0,"['silver', 'pink']",[],2,0,"[-0.18015291 -0.1398704  -0.23225324  0.22470112  0.01084109 -0.04987263
  0.029234    0.07051539  0.07170844  0.00501324  0.0120132  -0.16044478
  0.02288488 -0.09791397  0.05540345  0.04973796  0.06362396  0.05406645
  0.03963506  0.02249148 -0.05645153  0.0981484   0.06325944  0.00261324
 -0.09428932  0.06213753  0.06861955 -0.03000174  0.02857004 -0.00344599
  0.01672695  0.00638717  0.01463509  0.0090858  -0.05350006 -0.10680722
  0.03700855  0.0118559   0.02885878 -0.03032657 -0.00959132  0.01989128
 -0.00506347 -0.01626951 -0.01067759 -0.02766418  0.00616764 -0.04969043
  0.02239193  0.0734951   0.01081002  0.02552061 -0.01046774 -0.01810684
 -0.00064585  0.03326833  0.02687099  0.01606356  0.02080974  0.05337364
 -0.08038767  0.05749116  0.02870427  0.01091539]",1159,silver,unknown,5,0.9837177,-0.29884693,0.1732332
AOSLINU5SJ95,Tempo,5,4.0,1.4142135623730951,2.0,5.0,199.8,165.11268879162498,32,380,5,1.0,watch size beautiful you because pretty incredible price skeleton won regret buying love remember flower,Shenhua,1,"['silver', 'blue', 'brown', 'purple']","['s', '2xl']",4,2,"[ 0.1743868  -0.05978526 -0.1844269   0.2323321  -0.10685706  0.04771659
  0.00360887 -0.09237308  0.01482941 -0.06450787  0.14980465 -0.0611258
  0.15953267 -0.08777401  0.08413588  0.07910208 -0.04584851 -0.05167718
  0.00364593 -0.07021695  0.01498533  0.08213085  0.03363987 -0.07310907
 -0.00842249  0.01711822  0.06913011  0.01315923 -0.13786884 -0.12363905
  0.01061773  0.07719181 -0.03408914 -0.05880965  0.00954154  0.02522521
 -0.04333519 -0.05762809 -0.00328967  0.03955921  0.01953192 -0.03853705
 -0.0794035   0.06792451 -0.02186799 -0.01637548  0.00127954  0.02986781
  0.01476184  0.01657809 -0.03309352  0.01805902  0.08151761 -0.01072534
 -0.13480654 -0.05276259  0.00379915 -0.03774044 -0.00108603  0.02156333
  0.00073791  0.00235373  0.02044482  0.01288506]",1160,silver,s,5,0.98954624,-0.24161167,-0.13332108
AOTJ1TVF87U4L,edgarallencrow,5,4.6,0.8944271909999159,3.0,5.0,75.0,58.60887304837041,10,138,5,1.0,love peacock big pink fan little skirt peacocks perfect goes blue purple green leggings high,ITOPAI,1,"['black', 'pink']","['s', 'medium', 'one size', 'xl']",2,4,"[ 4.5490459e-01  2.5090436e-02  2.2971635e-03 -1.9171340e-02
 -3.2735738e-01 -2.5111571e-01 -1.6154958e-01  9.3474977e-02
  2.5961056e-01  1.1419264e-01  2.0947572e-02 -3.6815945e-02
  1.2282578e-02  1.4974472e-01 -1.8231352e-01 -1.0882247e-02
  8.0081597e-03  1.7173322e-02  1.3789250e-01 -9.6201459e-03
  1.0610254e-02  2.1151426e-01 -3.7466358e-02 -7.2306730e-02
 -9.2611589e-02 -6.6945076e-02 -4.4661149e-02  3.2251671e-02
  1.1514207e-01 -8.2602099e-02  1.1354298e-01 -8.7649643e-02
 -4.9620621e-02 -8.0211796e-02 -7.3903322e-02  4.2419611e-06
 -2.1300770e-02 -2.0527321e-01  3.9423808e-02 -1.2302124e-02
  1.1841431e-01  7.0871778e-02  2.3134565e-02  3.8548412e-03
  1.9967115e-02  4.5649149e-02  8.3878450e-02  8.2985766e-02
  4.5336559e-02 -3.5308779e-03 -6.5437175e-02  6.5594956e-02
 -6.8423055e-02 -8.6108660e-03  9.9279648e-03 -4.7404751e-02
  1.1239384e-02  3.4114257e-02  2.0537643e-02  2.8184343e-02
 -1.5600140e-02  9.6491148e-04 -1.3295085e-02 -7.5975582e-02]",1161,black,s,5,1.0259719,0.18356916,0.14286207
AOWC2XI1XFG74,Paula Orozco,5,3.6,0.8944271909999159,3.0,5.0,38.4,18.18790807102345,14,56,5,1.0,love beautiful like lots people dress mother law loved fit her perfect think aunt nice,Weixinbuy,1,['red'],['s'],1,1,"[-0.14452247 -0.17556572  0.14607482  0.19446966 -0.06058388  0.10898273
 -0.01155418  0.19917616  0.01725564 -0.02852372 -0.04424057  0.00817481
  0.04894862  0.07571235 -0.01505849 -0.00569773  0.00650784  0.00793745
 -0.04055352 -0.02383898  0.03746253  0.01079423  0.01472321 -0.02773935
  0.07066621  0.0669255   0.03324577  0.01348675 -0.03784914  0.00111374
  0.02322331  0.00370986 -0.05013068  0.11886713  0.04170543 -0.00933153
  0.0188637   0.02767382 -0.00908043 -0.03929896 -0.04276196 -0.01326427
  0.00863191 -0.04441303  0.03453194  0.01913554  0.03151387 -0.00154791
  0.02869426 -0.01024925 -0.00603849 -0.04038738 -0.02555635  0.03039503
 -0.01784396  0.0157667   0.00609262  0.01646111  0.0091743   0.04534835
  0.0141754  -0.01565501 -0.0217676  -0.00498624]",1162,red,s,5,0.98890936,-0.26199225,-0.19732891
AOYR5V85UYA8O,Amazon Customer,6,5.0,0.0,5.0,5.0,17.0,0.0,17,17,6,1.0,comfortable,,0,[],"['m', 's', 'l']",0,3,"[-4.32897478e-01 -2.83559710e-02  4.02609371e-02 -8.20100456e-02
 -9.99045148e-02 -7.09586367e-02 -1.07061984e-02 -7.37758679e-03
 -6.12421110e-02  2.96096671e-02  1.35306362e-02  1.81213897e-02
  2.91529186e-02 -8.81672278e-02  1.24267451e-02  7.06181601e-02
 -1.21548446e-02 -2.96658669e-02  2.49865727e-04  4.01674286e-02
 -4.79648449e-02  1.99360773e-02  4.60665002e-02 -4.82635573e-03
 -9.30043310e-02 -9.40819085e-02 -2.07163058e-02 -5.21369465e-02
  2.30674054e-02 -2.05309736e-03 -2.50763912e-02 -3.05301119e-02
  1.86305530e-02  7.88655207e-02  9.18331668e-02  1.63124520e-02
  4.24427502e-02 -1.43891936e-02 -3.86504717e-02 -3.38368900e-02
 -1.37075223e-02 -3.82041819e-02  2.59360448e-02 -4.05730829e-02
  5.06404380e-04 -3.85114700e-02  2.37913220e-03 -4.30907570e-02
  8.65842216e-03  2.39731018e-02 -3.81405675e-03  5.31601608e-02
  3.99611555e-02 -5.20181432e-02  2.22165044e-02 -1.55790774e-02
 -2.90793311e-02 -6.53627934e-03 -4.25925069e-02  1.75564811e-02
  1.48103405e-02 -2.54119113e-02  7.56909698e-03  5.08317761e-02]",1163,unknown,m,6,1.326328,-0.0525645,0.09765823
AOZ8FHFINESDB,Stephie,6,4.666666666666667,0.8164965809277259,3.0,5.0,137.0,87.93634061069406,20,276,6,1.0,great size love wear lightweight headband soft nice dress like best winter socks stockings come,Allegra K,1,"['black', 'brown', 'green', 'white']","['m', 'one size', 's', 'xl']",4,4,"[ 0.1513243   0.15957989  0.12180706  0.07726683 -0.02169819 -0.17282198
 -0.13718714 -0.06950821  0.06647079  0.06002497 -0.02226902  0.03705354
  0.06394621 -0.11837632  0.10852252  0.12174703 -0.0950534  -0.03596667
 -0.0783346   0.00450649  0.009386    0.02493775 -0.05389044  0.02014237
  0.10815565  0.04731472 -0.1071062  -0.00953406  0.10842879  0.08794834
  0.01992641 -0.04100536 -0.0100293  -0.01991373  0.08167623 -0.10097601
  0.03409094 -0.03946548  0.0658532   0.04740757  0.02035362 -0.07858285
  0.02432922  0.06042511 -0.04111793 -0.03031229  0.00315265  0.00752892
 -0.06223818  0.01745812  0.03436336 -0.01901083 -0.02501698  0.00520626
 -0.01861805 -0.03492223  0.00640543 -0.02178802  0.01024477  0.01343435
  0.0052862  -0.02158559  0.00906217  0.0211676 ]",1164,black,m,6,0.98493004,0.37704515,-0.12654252
AOZHQ15OKY2ZT,Fixalot,6,3.0,0.0,3.0,3.0,125.0,0.0,125,125,6,1.0,shoe comfortable expecting compared last pair nike shoes hope hold,,0,[],"['m', 's', 'l']",0,3,"[-0.00892933  0.36896834  0.05641791 -0.00048448  0.01035352  0.06284772
  0.06697097 -0.04123896  0.02546234 -0.08719387  0.01724496  0.00206685
 -0.06333186  0.01598772  0.00116944  0.0081361   0.03887631  0.00196435
 -0.03527445  0.01746121 -0.02690717  0.05280749  0.05109359  0.02757266
 -0.03363508  0.02630191  0.01867909 -0.01303979  0.00210914  0.04627426
  0.00133009  0.0118317   0.02224782  0.02527509  0.01955723 -0.00914679
  0.01382462 -0.02740571  0.00502275 -0.02106846  0.03851906  0.00786408
  0.00773031  0.03321518  0.01434683 -0.03623807  0.0125309   0.00603934
 -0.02893166  0.01095691  0.00266026  0.02294784 -0.01265574 -0.02611745
  0.02555348 -0.00128043 -0.02128051  0.00492778  0.00747916 -0.02361977
  0.0071716   0.00179814  0.01343704 -0.00771239]",1165,unknown,m,6,1.3251,-0.040276192,0.08753145
AP34CI5Q0AQFG,Blippy,7,2.571428571428572,1.9880595947760096,1.0,5.0,207.8571428571429,192.20772493271315,46,569,7,1.0,like way looks large cute sizes small awkward supposed bottom fit made you thing first,Aivtalk,1,"['blue', 'black', 'navy', 'orange', 'silver', 'white']","['s', 'm', 'xs']",6,3,"[ 0.17423545 -0.06739189  0.19941029  0.02665933  0.00681328  0.07458523
 -0.06187997 -0.05869517  0.0685575   0.04507967  0.07588461  0.0651109
 -0.01221403 -0.0425901  -0.07353608 -0.07141189  0.07241284 -0.02673011
  0.06299739  0.02362248  0.04271213 -0.02294273 -0.08685894 -0.02668195
 -0.02127906  0.07022852  0.01653676  0.08134719  0.0646619  -0.02195267
  0.05683415  0.01037515  0.07465264 -0.01312384  0.00953537  0.07636924
 -0.04091435 -0.03750909 -0.00582982  0.00461292  0.01028913  0.07084765
  0.06550046 -0.02724264  0.03078566  0.06076318  0.02512516 -0.04220958
 -0.06789637  0.00174476 -0.01933322  0.0329523   0.05926161  0.00090466
 -0.03770284  0.0239302  -0.00266414  0.00077312 -0.00999925  0.01592936
 -0.01258861  0.06859246  0.02266536  0.04823632]",1166,blue,s,7,0.9660039,-0.15114972,-0.12825844
AP3VZDRR6FXDE,Boots,5,4.0,0.7071067811865476,3.0,5.0,88.6,41.31948692808273,18,123,5,1.0,small expected nice sweater looks great need slip dress well made thick needs lining probably,Allegra K,1,"['black', 'white']","['s', 'l', 'm', 'medium']",2,4,"[ 0.23172304 -0.09739164  0.17919199 -0.04301127 -0.05690978  0.16893108
 -0.03502974  0.04609877 -0.01299409 -0.02692003 -0.01378539 -0.0179143
 -0.04682305  0.00803258 -0.02700091  0.0537742  -0.06961828 -0.07363147
  0.00459489  0.12894276 -0.03827285 -0.06886572 -0.0828952  -0.05154877
 -0.00609889 -0.03019639 -0.00834446  0.06227014 -0.00598695 -0.03435322
  0.02429209  0.02938924 -0.10488291 -0.03642463  0.00788336 -0.0683824
 -0.03026543  0.05630138  0.07480576 -0.03460687  0.01161146  0.02575932
 -0.02272181  0.00807266 -0.00629159 -0.03824144 -0.05488176 -0.01027347
 -0.02276405  0.0081154  -0.00914889  0.01992295  0.00936455 -0.01577356
 -0.00903852  0.02776465 -0.02007693 -0.00028775  0.00168764  0.01756747
 -0.01405672 -0.05162618 -0.02346241 -0.01587659]",1167,black,s,5,0.9895332,0.35643116,0.29066476
AP7HO3SBO46VO,Krissi Starr,7,4.428571428571429,0.7867957924694432,3.0,5.0,81.85714285714286,36.36586573252712,29,132,7,1.0,cute wanted photo material nice exactly husband needed because stretches bonus little darker camel color,befen,1,"['beige', 'orange', 'yellow']","['m', 'l', 'small', 'x-large']",3,4,"[ 1.59999013e-01 -7.05955848e-02  4.98456247e-02 -1.56683281e-01
  1.44275308e-01 -6.26879605e-03 -5.43253496e-03  6.43269718e-02
  3.06180418e-02 -1.26485527e-02  1.93754211e-02 -3.43381278e-02
  5.77572547e-02  4.23480198e-02  5.99421561e-02  2.09144764e-02
  3.89969279e-03 -3.72570679e-02  5.59822693e-02 -1.12029919e-02
  3.07650715e-02 -1.18549936e-01 -3.87522695e-03  1.53786689e-02
  2.54276264e-02 -9.45595428e-02  7.93841947e-03 -5.35000749e-02
 -1.94309317e-02  4.01180331e-03  1.64099466e-02  3.93183716e-02
  4.31522690e-02  1.22973090e-02  6.97608888e-02  2.26690397e-02
 -3.88310030e-02  3.54167670e-02 -1.69449840e-02  4.06594500e-02
 -2.62819789e-02  1.94074921e-02 -2.16849595e-02 -3.51837799e-02
  5.32828830e-02 -6.56747594e-02  5.22712171e-02 -1.26110148e-02
 -4.68815451e-05 -2.11136620e-02  1.47850318e-02 -7.58792832e-02
  4.28005233e-02 -1.02956221e-02 -5.13487495e-03 -2.75883172e-02
  7.47251958e-02  3.13376114e-02  1.86067335e-02 -1.49549814e-02
  2.97197010e-02  3.25206481e-02  3.49627845e-02 -1.37770139e-02]",1168,beige,m,7,1.0012339,0.52537596,-0.2860374
AP8CWOZ30P4GH,Marie,6,1.0,0.0,1.0,1.0,52.0,0.0,52,52,6,1.0,oops returned because ordered wrong size,,0,[],"['m', 's', 'l']",0,3,"[-0.2025168   0.0741161  -0.01718181 -0.11287878  0.11744153  0.02933137
  0.00635715  0.03015383  0.03442736  0.01591546 -0.074263   -0.06982475
 -0.06537263 -0.04072548 -0.04601943 -0.06895634 -0.03417358  0.08171634
 -0.01685343 -0.00828087  0.04006156  0.02767731 -0.04583015  0.06949636
 -0.02708053 -0.01244507 -0.09388432 -0.00740762 -0.07581329 -0.02940595
 -0.0559836  -0.07079193  0.02750022 -0.04664827  0.02173532  0.00885
  0.05833206 -0.03394231 -0.05575512 -0.00801204 -0.02322271  0.00988365
 -0.03457101  0.00450175  0.00559222  0.02837366  0.00679948 -0.02496714
  0.04566438 -0.03007746  0.02614627  0.02401023 -0.01936266 -0.01929691
  0.02277298  0.00213247  0.0072609  -0.01569493 -0.00697778 -0.00283718
 -0.03744689 -0.02277998  0.02585247  0.00791493]",1169,unknown,m,6,1.3201143,-0.028919997,0.11592283
APM0MJX0D6GAB,Ms. B,5,4.4,1.3416407864998738,2.0,5.0,123.0,168.3805214387935,41,424,5,1.0,looks picture love fit one blouse comfortable beautiful much better actual product jeans wonderfully well,CANDOIT,1,"['blue', 'beige', 'black']","['s', 'small', 'xx-large']",3,3,"[ 0.35304347 -0.03926745  0.0346221  -0.08330558 -0.11215539 -0.31521547
  0.15249228 -0.02775457  0.0120148   0.09213734  0.05581628 -0.06410101
  0.03854247 -0.08550014  0.01325065 -0.22568552  0.09157135 -0.04646425
  0.02708238 -0.06192727  0.08235413  0.01345339 -0.01504836  0.00105074
  0.05521845 -0.06409694  0.12443418 -0.0872801   0.07355862 -0.09328171
 -0.07864891  0.01901688 -0.08052131  0.05233213  0.05947017 -0.05901179
 -0.06005195 -0.03350511 -0.09764358 -0.05134687 -0.01584888  0.07237379
 -0.04400114  0.06989094 -0.04856795  0.02811729  0.03671419 -0.03234984
  0.02884888 -0.01276721 -0.02685549 -0.00632576  0.04599431 -0.068103
  0.01239424  0.02179308 -0.09353016  0.01557299  0.00995846  0.01100668
 -0.00181321 -0.00718172  0.00916347 -0.05624395]",1170,blue,s,5,1.0086722,0.04919771,0.023851216
